,participant_id,Condition,Trial_number,Error,Block
5733,7,Gradual,409,0.48152790805600787,6
5734,8,Sudden,409,0.15134718856163135,6
5735,9,Gradual,409,0.18721941614642784,6
5736,10,Sudden,409,0.3293735194832447,6
5737,11,Gradual,409,0.8582930381191872,6
5738,12,Sudden,409,0.12378329842733043,6
5739,13,Gradual,409,0.2588701796860407,6
5740,0,Sudden,410,0.1059792207042464,6
5741,1,Gradual,410,0.27834949301376777,6
5742,2,Sudden,410,0.7446420875556112,6
5743,3,Gradual,410,1.0642128630441123,6
5744,4,Sudden,410,0.8773147599916629,6
5745,5,Gradual,410,1.0821584892197418,6
5746,6,Sudden,410,0.1652071248119486,6
5747,7,Gradual,410,0.4942961304366501,6
5748,8,Sudden,410,0.18297545204878163,6
5749,9,Gradual,410,0.19099948263571426,6
5750,10,Sudden,410,0.34020671294426696,6
5751,11,Gradual,410,0.9627290121616612,6
5752,12,Sudden,410,0.1294631669360209,6
5753,13,Gradual,410,0.2575656767112079,6
5754,0,Sudden,411,0.09192434834279678,6
5755,1,Gradual,411,0.3479480010320713,6
5756,2,Sudden,411,0.7630774390689385,6
5757,3,Gradual,411,1.0248390928571887,6
5758,4,Sudden,411,1.0407668887100796,6
5759,5,Gradual,411,1.0254146051511135,6
5760,6,Sudden,411,0.16411177333654955,6
5761,7,Gradual,411,0.550362790674854,6
5762,8,Sudden,411,0.22887376598645856,6
5763,9,Gradual,411,0.1946342566081567,6
5764,10,Sudden,411,0.3516618032289909,6
5765,11,Gradual,411,1.0404278250536514,6
5766,12,Sudden,411,0.1408023014840106,6
5767,13,Gradual,411,0.2524600413802914,6
5768,0,Sudden,412,0.08067738331052533,6
5769,1,Gradual,412,0.4289680734363974,6
5770,2,Sudden,412,0.7751418350608485,6
5771,3,Gradual,412,0.9844470288902092,6
5772,4,Sudden,412,1.2004261845864233,6
5773,5,Gradual,412,0.9505055053027853,6
5774,6,Sudden,412,0.1704049557035579,6
5775,7,Gradual,412,0.6231291718415404,6
5776,8,Sudden,412,0.2770849034697891,6
5777,9,Gradual,412,0.1917272211770192,6
5778,10,Sudden,412,0.362918180010935,6
5779,11,Gradual,412,1.045206080528434,6
5780,12,Sudden,412,0.15308829054244769,6
5781,13,Gradual,412,0.25452599196600456,6
5782,0,Sudden,413,0.08023446131331588,6
5783,1,Gradual,413,0.49473660556918136,6
5784,2,Sudden,413,0.7642125461097089,6
5785,3,Gradual,413,0.965727769781628,6
5786,4,Sudden,413,1.3361604899334503,6
5787,5,Gradual,413,0.8754315074441716,6
5788,6,Sudden,413,0.17886235273575712,6
5789,7,Gradual,413,0.6661086851201174,6
5790,8,Sudden,413,0.31512309890986506,6
5791,9,Gradual,413,0.1787667206965503,6
5792,10,Sudden,413,0.37111411727491883,6
5793,11,Gradual,413,0.9980169144108734,6
5794,12,Sudden,413,0.16405672690519701,6
5795,13,Gradual,413,0.2810107607658262,6
5796,0,Sudden,414,0.10048222437973688,6
5797,1,Gradual,414,0.5180678803426337,6
5798,2,Sudden,414,0.7219573335144112,6
5799,3,Gradual,414,0.9767414553030801,6
5800,4,Sudden,414,1.4281760138783948,6
5801,5,Gradual,414,0.8228017467461921,6
5802,6,Sudden,414,0.18959519532532637,6
5803,7,Gradual,414,0.6485315470971271,6
5804,8,Sudden,414,0.33647476719449887,6
5805,9,Gradual,414,0.15685961362899464,6
5806,10,Sudden,414,0.37590036724392306,6
5807,11,Gradual,414,0.9550458445299732,6
5808,12,Sudden,414,0.17371304275974508,6
5809,13,Gradual,414,0.3428473187451824,6
5810,0,Sudden,415,0.14349139189836754,6
5811,1,Gradual,415,0.48974207148554194,6
5812,2,Sudden,415,0.6550418311109116,6
5813,3,Gradual,415,1.006139436003501,6
5814,4,Sudden,415,1.4456360833548565,6
5815,5,Gradual,415,0.8107569479209833,6
5816,6,Sudden,415,0.20452520636048227,6
5817,7,Gradual,415,0.5802746269894172,6
5818,8,Sudden,415,0.3408200137503247,6
5819,9,Gradual,415,0.13080384768553385,6
5820,10,Sudden,415,0.38433163310250695,6
5821,11,Gradual,415,0.9510521097403305,6
5822,12,Sudden,415,0.18366782517976227,6
5823,13,Gradual,415,0.43209327554469795,6
5824,0,Sudden,416,0.19719546934053372,6
5825,1,Gradual,416,0.4245615711137399,6
5826,2,Sudden,416,0.5908940618798563,6
5827,3,Gradual,416,1.0349246622227413,6
5828,4,Sudden,416,1.3687702384989324,6
5829,5,Gradual,416,0.8438423205852676,6
5830,6,Sudden,416,0.22029926967422725,6
5831,7,Gradual,416,0.5008364949952107,6
5832,8,Sudden,416,0.33069294571832986,6
5833,9,Gradual,416,0.10633324527796234,6
5834,10,Sudden,416,0.4081929735359845,6
5835,11,Gradual,416,0.9767233511288054,6
5836,12,Sudden,416,0.1952619053831144,6
5837,13,Gradual,416,0.5184427640429683,6
5838,0,Sudden,417,0.24361186784726305,6
5839,1,Gradual,417,0.3521368722420186,6
5840,2,Sudden,417,0.5714667699810354,6
5841,3,Gradual,417,1.0513461779918047,6
5842,4,Sudden,417,1.217230264311319,6
5843,5,Gradual,417,0.9129419358170535,6
5844,6,Sudden,417,0.23060872788271236,6
5845,7,Gradual,417,0.44259370320425473,6
5846,8,Sudden,417,0.31134078666399706,6
5847,9,Gradual,417,0.0872089978685105,6
5848,10,Sudden,417,0.44915847008295007,6
5849,11,Gradual,417,0.9967332334975424,6
5850,12,Sudden,417,0.20695591383030543,6
5851,13,Gradual,417,0.5637194944975078,6
5852,0,Sudden,418,0.27602136555597995,6
5853,1,Gradual,418,0.29961512534612583,6
5854,2,Sudden,418,0.6273324464715498,6
5855,3,Gradual,418,1.0546350551654011,6
5856,4,Sudden,418,1.0524779271200702,6
5857,5,Gradual,418,1.0032295038139656,6
5858,6,Sudden,418,0.23557944640743184,6
5859,7,Gradual,418,0.4087314708213375,6
5860,8,Sudden,418,0.2925935181944326,6
5861,9,Gradual,418,0.07368604578479247,6
5862,10,Sudden,418,0.48696159684250956,6
5863,11,Gradual,418,0.981544797156841,6
5864,12,Sudden,418,0.21580089249168327,6
5865,13,Gradual,418,0.5484957092862384,6
5866,0,Sudden,419,0.30397671628200895,6
5867,1,Gradual,419,0.2784412087346513,6
5868,2,Sudden,419,0.7428206604345828,6
5869,3,Gradual,419,1.0460661647395844,6
5870,4,Sudden,419,0.9495507424884234,6
5871,5,Gradual,419,1.0958113024276768,6
5872,6,Sudden,419,0.2425357666693754,6
5873,7,Gradual,419,0.38564935510289544,6
5874,8,Sudden,419,0.286691923794163,6
5875,9,Gradual,419,0.06424747511467033,6
5876,10,Sudden,419,0.4926107812521929,6
5877,11,Gradual,419,0.9296850524944764,6
5878,12,Sudden,419,0.22187386110853785,6
5879,13,Gradual,419,0.4864462420149744,6
5880,0,Sudden,420,0.33767781161115196,6
5881,1,Gradual,420,0.2828843819182509,6
5882,2,Sudden,420,0.851658293045078,6
5883,3,Gradual,420,1.0235720449502848,6
5884,4,Sudden,420,0.9557993974234869,6
5885,5,Gradual,420,1.1635465056391334,6
5886,6,Sudden,420,0.2552414040306767,6
5887,7,Gradual,420,0.364739134195314,6
5888,8,Sudden,420,0.30112068478999066,6
5889,9,Gradual,420,0.05874726941101685,6
5890,10,Sudden,420,0.45761998587540864,6
5891,11,Gradual,420,0.8630397524420124,6
5892,12,Sudden,420,0.22792565496855882,6
5893,13,Gradual,420,0.40980343117651824,6
5894,0,Sudden,421,0.36994598936596185,6
5895,1,Gradual,421,0.29867043215263267,6
5896,2,Sudden,421,0.8868984192209364,6
5897,3,Gradual,421,0.9899426793683863,6
5898,4,Sudden,421,1.0640584852375905,6
5899,5,Gradual,421,1.179160499219992,6
5900,6,Sudden,421,0.26741897384368346,6
5901,7,Gradual,421,0.3462646951320176,6
5902,8,Sudden,421,0.3313337583057738,6
5903,9,Gradual,421,0.05883354825309817,6
5904,10,Sudden,421,0.40391129182586416,6
5905,11,Gradual,421,0.8042470201559523,6
5906,12,Sudden,421,0.2344374426752775,6
5907,13,Gradual,421,0.3434626427222977,6
5908,0,Sudden,422,0.37917811719266326,6
5909,1,Gradual,422,0.31473759465555934,6
5910,2,Sudden,422,0.8385274500009896,6
5911,3,Gradual,422,0.9587225762939859,6
5912,4,Sudden,422,1.2153283704757527,6
5913,5,Gradual,422,1.1361747832614528,6
5914,6,Sudden,422,0.26930007300075454,6
5915,7,Gradual,422,0.3322546783196929,6
5916,8,Sudden,422,0.35998400864624636,6
5917,9,Gradual,422,0.06630122405112274,6
5918,10,Sudden,422,0.3642275114738647,6
5919,11,Gradual,422,0.7685130198785132,6
5920,12,Sudden,422,0.23849005993701594,6
5921,13,Gradual,422,0.296931491734857,6
5922,0,Sudden,423,0.3518928718631546,6
5923,1,Gradual,423,0.329348089418233,6
5924,2,Sudden,423,0.7516838498593967,6
5925,3,Gradual,423,0.9433641473402594,6
5926,4,Sudden,423,1.3267093071857063,6
5927,5,Gradual,423,1.0565646874923285,6
5928,6,Sudden,423,0.25920047235012855,6
5929,7,Gradual,423,0.32511890661995335,6
5930,8,Sudden,423,0.36576518594845536,6
5931,9,Gradual,423,0.08214736238468698,6
5932,10,Sudden,423,0.3591566801867198,6
5933,11,Gradual,423,0.7708565703291841,6
5934,12,Sudden,423,0.23823730747796815,6
5935,13,Gradual,423,0.27466590135385655,6
5936,0,Sudden,424,0.298076670460199,6
5937,1,Gradual,424,0.3466764274083647,6
5938,2,Sudden,424,0.673765568125905,6
5939,3,Gradual,424,0.9444636115424278,6
5940,4,Sudden,424,1.3275535793806628,6
5941,5,Gradual,424,0.9734030362663475,6
5942,6,Sudden,424,0.2499645971642186,6
5943,7,Gradual,424,0.3293941189372318,6
5944,8,Sudden,424,0.3380684107355445,6
5945,9,Gradual,424,0.1053613630122846,6
5946,10,Sudden,424,0.3902042456730658,6
5947,11,Gradual,424,0.8228112439438993,6
5948,12,Sudden,424,0.23613676682204776,6
5949,13,Gradual,424,0.28257397655098154,6
5950,0,Sudden,425,0.24149603828179905,6
5951,1,Gradual,425,0.36970255439974076,6
5952,2,Sudden,425,0.6181464764069746,6
5953,3,Gradual,425,0.9531956846385095,6
5954,4,Sudden,425,1.1908085178698287,6
5955,5,Gradual,425,0.9054553556399754,6
5956,6,Sudden,425,0.26945821703447415,6
5957,7,Gradual,425,0.34802339833654605,6
5958,8,Sudden,425,0.28688642372021156,6
5959,9,Gradual,425,0.1313405831879973,6
5960,10,Sudden,425,0.44130962887256514,6
5961,11,Gradual,425,0.9202511837136553,6
5962,12,Sudden,425,0.2372533127124873,6
5963,13,Gradual,425,0.3204808587523193,6
5964,0,Sudden,426,0.19979401027484273,6
5965,1,Gradual,426,0.39567442626370863,6
5966,2,Sudden,426,0.5743341454993091,6
5967,3,Gradual,426,0.9639163663663869,6
5968,4,Sudden,426,0.9487793750104156,6
5969,5,Gradual,426,0.8494640203958079,6
5970,6,Sudden,426,0.34915987652297864,6
5971,7,Gradual,426,0.37797695071688897,6
5972,8,Sudden,426,0.23734190297152252,6
5973,9,Gradual,426,0.1539861390262014,6
5974,10,Sudden,426,0.4819985705422041,6
5975,11,Gradual,426,1.0408537773342987,6
5976,12,Sudden,426,0.2450804373780907,6
5977,13,Gradual,426,0.3721105347685079,6
5978,0,Sudden,427,0.17763753958436074,6
5979,1,Gradual,427,0.41539812045310465,6
5980,2,Sudden,427,0.5336366473361179,6
5981,3,Gradual,427,0.9793745414546877,6
5982,4,Sudden,427,0.6763815669720042,6
5983,5,Gradual,427,0.7970765879423929,6
5984,6,Sudden,427,0.49372529913707586,6
5985,7,Gradual,427,0.4109954335397591,6
5986,8,Sudden,427,0.21100500352401735,6
5987,9,Gradual,427,0.17067374911653466,6
5988,10,Sudden,427,0.481526543800252,6
5989,11,Gradual,427,1.1503094554051474,6
5990,12,Sudden,427,0.25846047001478434,6
5991,13,Gradual,427,0.41011257104572074,6
5992,0,Sudden,428,0.1735643438290611,6
5993,1,Gradual,428,0.4167010317614993,6
5994,2,Sudden,428,0.4980699075649109,6
5995,3,Gradual,428,1.0054779232772066,6
5996,4,Sudden,428,0.44775736287876133,6
5997,5,Gradual,428,0.7537440444201741,6
5998,6,Sudden,428,0.65255511865682,6
5999,7,Gradual,428,0.43640914710570766,6
6000,8,Sudden,428,0.21146660180042592,6
6001,9,Gradual,428,0.1827950060752397,6
6002,10,Sudden,428,0.43317784349864286,6
6003,11,Gradual,428,1.214724992750011,6
6004,12,Sudden,428,0.2720897848992093,6
6005,13,Gradual,428,0.41568534721394645,6
6006,0,Sudden,429,0.1854458772306687,6
6007,1,Gradual,429,0.39392220146849344,6
6008,2,Sudden,429,0.47536349342343986,6
6009,3,Gradual,429,1.042867703316776,6
6010,4,Sudden,429,0.30156823635696983,6
6011,5,Gradual,429,0.7374319037956536,6
6012,6,Sudden,429,0.7401867468973176,6
6013,7,Gradual,429,0.4450683475024355,6
6014,8,Sudden,429,0.22740680697183158,6
6015,9,Gradual,429,0.19265204873720868,6
6016,10,Sudden,429,0.362385014275164,6
6017,11,Gradual,429,1.222719672701952,6
6018,12,Sudden,429,0.2808188760002423,6
6019,13,Gradual,429,0.39228999012330346,6
6020,0,Sudden,430,0.20784939492746937,6
6021,1,Gradual,430,0.3564442456828294,6
6022,2,Sudden,430,0.4751669026874921,6
6023,3,Gradual,430,1.0838934822759814,6
6024,4,Sudden,430,0.23999202592067995,6
6025,5,Gradual,430,0.7642152690423571,6
6026,6,Sudden,430,0.7072680213008027,6
6027,7,Gradual,430,0.43593845652983276,6
6028,8,Sudden,430,0.2458072055384498,6
6029,9,Gradual,430,0.20490505093771808,6
6030,10,Sudden,430,0.3048747139719331,6
6031,11,Gradual,430,1.1979644139878327,6
6032,12,Sudden,430,0.28392417189462116,6
6033,13,Gradual,430,0.35718413059500204,6
6034,0,Sudden,431,0.2289700278193388,6
6035,1,Gradual,431,0.3230599451540637,6
6036,2,Sudden,431,0.5060394948964613,6
6037,3,Gradual,431,1.1178985460466506,6
6038,4,Sudden,431,0.24951194604295518,6
6039,5,Gradual,431,0.8360815906145014,6
6040,6,Sudden,431,0.5854251061203392,6
6041,7,Gradual,431,0.4179173845981957,6
6042,8,Sudden,431,0.25925432320318176,6
6043,9,Gradual,431,0.2318161913552199,6
6044,10,Sudden,431,0.27966886482857745,6
6045,11,Gradual,431,1.178926782555709,6
6046,12,Sudden,431,0.2842602302603729,6
6047,13,Gradual,431,0.32271650622524517,6
6048,0,Sudden,432,0.23546249487003093,6
6049,1,Gradual,432,0.3039970102154108,6
6050,2,Sudden,432,0.5660429592135389,6
6051,3,Gradual,432,1.1379209187541328,6
6052,4,Sudden,432,0.31717552418293704,6
6053,5,Gradual,432,0.9357429538438304,6
6054,6,Sudden,432,0.4501704039717465,6
6055,7,Gradual,432,0.40047571523110054,6
6056,8,Sudden,432,0.2641339070877083,6
6057,9,Gradual,432,0.28822811328025355,6
6058,10,Sudden,432,0.2842444585045879,6
6059,11,Gradual,432,1.183303964209336,6
6060,12,Sudden,432,0.2835968492722661,6
6061,13,Gradual,432,0.29066412346591364,6
6062,0,Sudden,433,0.2219389590969038,6
6063,1,Gradual,433,0.29200644236120393,6
6064,2,Sudden,433,0.6335356958459282,6
6065,3,Gradual,433,1.14209297870486,6
6066,4,Sudden,433,0.42729287510352154,6
6067,5,Gradual,433,1.0320702391395589,6
6068,6,Sudden,433,0.352737018326526,6
6069,7,Gradual,433,0.38376874929201843,6
6070,8,Sudden,433,0.2586780738858995,6
6071,9,Gradual,433,0.371995899574772,6
6072,10,Sudden,433,0.30919444456629874,6
6073,11,Gradual,433,1.2002336690583868,6
6074,12,Sudden,433,0.280692189587731,6
6075,13,Gradual,433,0.26030118720285844,6
6076,0,Sudden,434,0.19581531467941699,6
6077,1,Gradual,434,0.2752154959866556,6
6078,2,Sudden,434,0.674394019052257,6
6079,3,Gradual,434,1.1307937581700012,6
6080,4,Sudden,434,0.5450226059332677,6
6081,5,Gradual,434,1.0961515548555905,6
6082,6,Sudden,434,0.29776337049001234,6
6083,7,Gradual,434,0.3610528735995113,6
6084,8,Sudden,434,0.2454293405150036,6
6085,9,Gradual,434,0.4500352925973911,6
6086,10,Sudden,434,0.3507398963248588,6
6087,11,Gradual,434,1.2119903421514602,6
6088,12,Sudden,434,0.27444165161511413,6
6089,13,Gradual,434,0.23338211253737398,6
6090,0,Sudden,435,0.17233609996650656,6
6091,1,Gradual,435,0.2540358867177735,6
6092,2,Sudden,435,0.6640827727193399,6
6093,3,Gradual,435,1.105254721991741,6
6094,4,Sudden,435,0.6204026313031543,6
6095,5,Gradual,435,1.1145345614845532,6
6096,6,Sudden,435,0.2667849657930115,6
6097,7,Gradual,435,0.3290220464360998,6
6098,8,Sudden,435,0.23270390549050016,6
6099,9,Gradual,435,0.4749591710956304,6
6100,10,Sudden,435,0.40606740743222447,6
6101,11,Gradual,435,1.2073888963270856,6
6102,12,Sudden,435,0.26735224444340555,6
6103,13,Gradual,435,0.21077426170377198,6
6104,0,Sudden,436,0.16395583257580892,6
6105,1,Gradual,436,0.2392783834872037,6
6106,2,Sudden,436,0.6049170384347576,6
6107,3,Gradual,436,1.0704340908649135,6
6108,4,Sudden,436,0.6278373366561091,6
6109,5,Gradual,436,1.0923329575000946,6
6110,6,Sudden,436,0.24247070810674343,6
6111,7,Gradual,436,0.29444484174388286,6
6112,8,Sudden,436,0.22891064088414334,6
6113,9,Gradual,436,0.42539603856462604,6
6114,10,Sudden,436,0.45749234259407223,6
6115,11,Gradual,436,1.1784069271222286,6
6116,12,Sudden,436,0.26413504574399527,6
6117,13,Gradual,436,0.19003352702568901,6
6118,0,Sudden,437,0.17221102206248257,6
6119,1,Gradual,437,0.23746197607106267,6
6120,2,Sudden,437,0.5241174232056827,6
6121,3,Gradual,437,1.038240506184312,6
6122,4,Sudden,437,0.6010107705552039,6
6123,5,Gradual,437,1.0528488535642957,6
6124,6,Sudden,437,0.2162340281685145,6
6125,7,Gradual,437,0.2721724233700965,6
6126,8,Sudden,437,0.2340334066218061,6
6127,9,Gradual,437,0.3271492476051149,6
6128,10,Sudden,437,0.47298511146425926,6
6129,11,Gradual,437,1.123989100793739,6
6130,12,Sudden,437,0.26695704716150115,6
6131,13,Gradual,437,0.16991864849060617,6
6132,0,Sudden,438,0.1879297362505886,6
6133,1,Gradual,438,0.24553125585097763,6
6134,2,Sudden,438,0.45644338761041137,6
6135,3,Gradual,438,1.0218808023762895,6
6136,4,Sudden,438,0.6095938960316957,6
6137,5,Gradual,438,1.0292202661418834,6
6138,6,Sudden,438,0.1884917390587613,6
6139,7,Gradual,438,0.2746867736058578,6
6140,8,Sudden,438,0.2397544481029225,6
6141,9,Gradual,438,0.22935728598248828,6
6142,10,Sudden,438,0.4365558012417534,6
6143,11,Gradual,438,1.0567348148741376,6
6144,12,Sudden,438,0.27418549512337886,6
6145,13,Gradual,438,0.15481891935091774,6
6146,0,Sudden,439,0.19927533697576577,6
6147,1,Gradual,439,0.25765899958955196,6
6148,2,Sudden,439,0.4224033726764823,6
6149,3,Gradual,439,1.0222987431955757,6
6150,4,Sudden,439,0.691071623805748,6
6151,5,Gradual,439,1.0390441704949678,6
6152,6,Sudden,439,0.16588246247625277,6
6153,7,Gradual,439,0.29978454769852325,6
6154,8,Sudden,439,0.23973906027543584,6
6155,9,Gradual,439,0.16470728947754365,6
6156,10,Sudden,439,0.3740124046581874,6
6157,11,Gradual,439,0.9955884797682416,6
6158,12,Sudden,439,0.2844581083957995,6
6159,13,Gradual,439,0.15019599038419054,6
6160,0,Sudden,440,0.200571432670197,6
6161,1,Gradual,440,0.2706080219966568,6
6162,2,Sudden,440,0.4157990692837592,6
6163,3,Gradual,440,1.0246230076873886,6
6164,4,Sudden,440,0.8081258954732891,6
6165,5,Gradual,440,1.064390458960383,6
6166,6,Sudden,440,0.1541693293116335,6
6167,7,Gradual,440,0.32964650904666154,6
6168,8,Sudden,440,0.23744833750848923,6
6169,9,Gradual,440,0.13573086037466187,6
6170,10,Sudden,440,0.3345082961441598,6
6171,11,Gradual,440,0.9560492745880358,6
6172,12,Sudden,440,0.2990929236243652,6
6173,13,Gradual,440,0.15376071806499544,6
6174,0,Sudden,441,0.19484593972502934,6
6175,1,Gradual,441,0.2829594653818547,6
6176,2,Sudden,441,0.4123236310028714,6
6177,3,Gradual,441,1.0142907192680104,6
6178,4,Sudden,441,0.8867112617209839,6
6179,5,Gradual,441,1.06557569382191,6
6180,6,Sudden,441,0.15413781336184962,6
6181,7,Gradual,441,0.3443032845173875,6
6182,8,Sudden,441,0.24240602698236557,6
6183,9,Gradual,441,0.1287212136050753,6
6184,10,Sudden,441,0.3452537619455915,6
6185,11,Gradual,441,0.9496407259007471,6
6186,12,Sudden,441,0.31780394508117543,6
6187,13,Gradual,441,0.15684441431432886,6
6188,0,Sudden,442,0.18960412463176543,6
6189,1,Gradual,442,0.2933205375629886,6
6190,2,Sudden,442,0.39227775891172345,6
6191,3,Gradual,442,0.9943673145709924,6
6192,4,Sudden,442,0.9081735025314819,6
6193,5,Gradual,442,1.0173399814354738,6
6194,6,Sudden,442,0.16441679286266453,6
6195,7,Gradual,442,0.33522919589768563,6
6196,8,Sudden,442,0.26106882708963447,6
6197,9,Gradual,442,0.1302871313900162,6
6198,10,Sudden,442,0.3888921292405392,6
6199,11,Gradual,442,0.9752391173956996,6
6200,12,Sudden,442,0.33543222236301684,6
6201,13,Gradual,442,0.15603783725634598,6
6202,0,Sudden,443,0.19115988734144806,6
6203,1,Gradual,443,0.2991890822060628,6
6204,2,Sudden,443,0.3553980848737294,6
6205,3,Gradual,443,0.9812642774161746,6
6206,4,Sudden,443,0.9477690255390456,6
6207,5,Gradual,443,0.9313516397496544,6
6208,6,Sudden,443,0.18751851067895026,6
6209,7,Gradual,443,0.30702168755439097,6
6210,8,Sudden,443,0.2928444310728447,6
6211,9,Gradual,443,0.13338958437065734,6
6212,10,Sudden,443,0.4229446428372885,6
6213,11,Gradual,443,1.0039806459803777,6
6214,12,Sudden,443,0.3499122982780386,6
6215,13,Gradual,443,0.15758436327763378,6
6216,0,Sudden,444,0.201429595453542,6
6217,1,Gradual,444,0.2967978609332754,6
6218,2,Sudden,444,0.3191642088425476,6
6219,3,Gradual,444,0.9853950771715644,6
6220,4,Sudden,444,1.0890013053086367,6
6221,5,Gradual,444,0.847760590371536,6
6222,6,Sudden,444,0.23161536791112397,6
6223,7,Gradual,444,0.2717527433304327,6
6224,8,Sudden,444,0.335325587886522,6
6225,9,Gradual,444,0.13786866043190982,6
6226,10,Sudden,444,0.41978415971012706,6
6227,11,Gradual,444,0.9919320107682263,6
6228,12,Sudden,444,0.3770641399747177,6
6229,13,Gradual,444,0.1666778856520429,6
6230,0,Sudden,445,0.217251346278158,6
6231,1,Gradual,445,0.28377555879867944,6
6232,2,Sudden,445,0.30843794054836315,6
6233,3,Gradual,445,1.0023919456851778,6
6234,4,Sudden,445,1.2999229639055712,6
6235,5,Gradual,445,0.807116285586496,6
6236,6,Sudden,445,0.30797638716981623,6
6237,7,Gradual,445,0.2441608575914715,6
6238,8,Sudden,445,0.3909853128344668,6
6239,9,Gradual,445,0.1497383591420614,6
6240,10,Sudden,445,0.38947609432141367,6
6241,11,Gradual,445,0.9220188683485047,6
6242,12,Sudden,445,0.4472105084967237,6
6243,13,Gradual,445,0.17858190490969858,6
6244,0,Sudden,446,0.23198955689912826,6
6245,1,Gradual,446,0.26214744870621176,6
6246,2,Sudden,446,0.34103738802997846,6
6247,3,Gradual,446,1.023144763831743,6
6248,4,Sudden,446,1.4303231865275223,6
6249,5,Gradual,446,0.8273041599174331,6
6250,6,Sudden,446,0.4234346789834531,6
6251,7,Gradual,446,0.23684690927608051,6
6252,8,Sudden,446,0.4615337384222911,6
6253,9,Gradual,446,0.17455421522867703,6
6254,10,Sudden,446,0.3633565085965783,6
6255,11,Gradual,446,0.8288874468982126,6
6256,12,Sudden,446,0.5688327316947172,6
6257,13,Gradual,446,0.18522046063770017,6
6258,0,Sudden,447,0.2392279435280638,6
6259,1,Gradual,447,0.2369871309308897,6
6260,2,Sudden,447,0.41134314315569054,6
6261,3,Gradual,447,1.0458335055488757,6
6262,4,Sudden,447,1.354193673074282,6
6263,5,Gradual,447,0.9024381624211829,6
6264,6,Sudden,447,0.56431394211785,6
6265,7,Gradual,447,0.2543276993028248,6
6266,8,Sudden,447,0.5308428293025075,6
6267,9,Gradual,447,0.2076132100091958,6
6268,10,Sudden,447,0.35826220200930725,6
6269,11,Gradual,447,0.7734938983185025,6
6270,12,Sudden,447,0.691991183672141,6
6271,13,Gradual,447,0.18649678596340305,6
6272,0,Sudden,448,0.23646933578928392,7
6273,1,Gradual,448,0.2127234400865616,7
6274,2,Sudden,448,0.48750033932532,7
6275,3,Gradual,448,1.0745983837068604,7
6276,4,Sudden,448,1.1025133909695297,7
6277,5,Gradual,448,1.016999061608148,7
6278,6,Sudden,448,0.6818701901564409,7
6279,7,Gradual,448,0.29228000855095865,7
6280,8,Sudden,448,0.5621140572151506,7
6281,9,Gradual,448,0.23561795622884416,7
6282,10,Sudden,448,0.3636150123520907,7
6283,11,Gradual,448,0.7890672026149712,7
6284,12,Sudden,448,0.7304880777517173,7
6285,13,Gradual,448,0.19085034820315994,7
6286,0,Sudden,449,0.22644577807327249,7
6287,1,Gradual,449,0.19426178706274733,7
6288,2,Sudden,449,0.5334347360219667,7
6289,3,Gradual,449,1.1109763045704009,7
6290,4,Sudden,449,0.8373622105467465,7
6291,5,Gradual,449,1.1550493387617793,7
6292,6,Sudden,449,0.7111776788506663,7
6293,7,Gradual,449,0.343520484108616,7
6294,8,Sudden,449,0.5257246435225454,7
6295,9,Gradual,449,0.25216169674011457,7
6296,10,Sudden,449,0.36275180584232636,7
6297,11,Gradual,449,0.8572286260369151,7
6298,12,Sudden,449,0.6404359878218628,7
6299,13,Gradual,449,0.20654107725844462,7
6300,0,Sudden,450,0.21561396354578632,7
6301,1,Gradual,450,0.19160433325978082,7
6302,2,Sudden,450,0.5367103731881505,7
6303,3,Gradual,450,1.1525467201087833,7
6304,4,Sudden,450,0.7074140130842569,7
6305,5,Gradual,450,1.2958218178158343,7
6306,6,Sudden,450,0.6278782212816364,7
6307,7,Gradual,450,0.4012125324840663,7
6308,8,Sudden,450,0.42954836994014917,7
6309,9,Gradual,450,0.2643340963454106,7
6310,10,Sudden,450,0.35537430906418377,7
6311,11,Gradual,450,0.9411489387001826,7
6312,12,Sudden,450,0.46645939223244365,7
6313,13,Gradual,450,0.23362110670431094,7
6314,0,Sudden,451,0.21000656410273416,7
6315,1,Gradual,451,0.2170252526192117,7
6316,2,Sudden,451,0.5136811209399386,7
6317,3,Gradual,451,1.1997623969972104,7
6318,4,Sudden,451,0.7466257460169117,7
6319,5,Gradual,451,1.4101312115901212,7
6320,6,Sudden,451,0.4809551762740084,7
6321,7,Gradual,451,0.4551176727529982,7
6322,8,Sudden,451,0.3139502112198851,7
6323,9,Gradual,451,0.28014263769576736,7
6324,10,Sudden,451,0.3549428504900587,7
6325,11,Gradual,451,1.0316831175157672,7
6326,12,Sudden,451,0.2978997039605498,7
6327,13,Gradual,451,0.26221541675606114,7
6328,0,Sudden,452,0.20965828619773397,7
6329,1,Gradual,452,0.27212427625590513,7
6330,2,Sudden,452,0.49131620982545937,7
6331,3,Gradual,452,1.256361322204786,7
6332,4,Sudden,452,0.8924925567220143,7
6333,5,Gradual,452,1.4700193131428536,7
6334,6,Sudden,452,0.35316132132823025,7
6335,7,Gradual,452,0.4912725728173309,7
6336,8,Sudden,452,0.2196708981415258,7
6337,9,Gradual,452,0.2990405219812257,7
6338,10,Sudden,452,0.371321063873446,7
6339,11,Gradual,452,1.1489795483291378,7
6340,12,Sudden,452,0.19401715970624905,7
6341,13,Gradual,452,0.2793578979195618,7
